accuracy,loss,val_accuracy,val_loss,learning_rate
0.4910714328289032,0.0968470647931099,0.550000011920929,0.08580820262432098,0.0010000000474974513
0.5232142806053162,0.08360739052295685,0.550000011920929,0.07807370275259018,0.0010000000474974513
0.5517857074737549,0.07614720612764359,0.5571428537368774,0.07271559536457062,0.0010000000474974513
0.5964285731315613,0.06938087195158005,0.5357142686843872,0.06832636147737503,0.0010000000474974513
0.5910714268684387,0.06467095017433167,0.5285714268684387,0.06359576433897018,0.0010000000474974513
0.6071428656578064,0.06040169298648834,0.5928571224212646,0.05935291573405266,0.0010000000474974513
0.6214285492897034,0.05674847960472107,0.6142857074737549,0.056195128709077835,0.0010000000474974513
0.625,0.05394794046878815,0.5714285969734192,0.055258654057979584,0.0010000000474974513
0.6339285969734192,0.05183161050081253,0.5357142686843872,0.05441964417695999,0.0010000000474974513
0.6517857313156128,0.049839653074741364,0.5571428537368774,0.05165970325469971,0.0010000000474974513
0.6732142567634583,0.047676388174295425,0.5714285969734192,0.050032809376716614,0.0010000000474974513
0.6982142925262451,0.04618377611041069,0.5785714387893677,0.04934407398104668,0.0010000000474974513
0.6767857074737549,0.04503452032804489,0.6000000238418579,0.047754544764757156,0.0010000000474974513
0.6714285612106323,0.044234659522771835,0.6285714507102966,0.046554259955883026,0.0010000000474974513
0.6696428656578064,0.04339879751205444,0.5857142806053162,0.046583596616983414,0.0010000000474974513
0.6928571462631226,0.0425412617623806,0.5642856955528259,0.04670126736164093,0.0010000000474974513
0.6964285969734192,0.04153196141123772,0.5928571224212646,0.04536549001932144,0.0010000000474974513
0.6928571462631226,0.04122218117117882,0.550000011920929,0.046471357345581055,0.0010000000474974513
0.6964285969734192,0.04056478291749954,0.5642856955528259,0.04556967318058014,0.0010000000474974513
0.6946428418159485,0.040109243243932724,0.6142857074737549,0.04470469057559967,0.0010000000474974513
0.6857143044471741,0.039627354592084885,0.5714285969734192,0.04734988138079643,0.0010000000474974513
0.6910714507102966,0.0397111140191555,0.550000011920929,0.046027570962905884,0.0010000000474974513
0.7089285850524902,0.03906909003853798,0.5857142806053162,0.04490726441144943,0.0010000000474974513
0.7214285731315613,0.038286685943603516,0.6000000238418579,0.044177476316690445,0.0005000000237487257
0.7160714268684387,0.03819643333554268,0.6000000238418579,0.04452655836939812,0.0005000000237487257
0.7214285731315613,0.03783709555864334,0.5857142806053162,0.044004302471876144,0.0005000000237487257
0.7321428656578064,0.03746909648180008,0.5928571224212646,0.045099832117557526,0.0005000000237487257
0.7107142806053162,0.037770505994558334,0.6214285492897034,0.04354224354028702,0.0005000000237487257
0.7267857193946838,0.03728550300002098,0.5928571224212646,0.04431723803281784,0.0005000000237487257
0.7214285731315613,0.03727922961115837,0.6071428656578064,0.044179126620292664,0.0005000000237487257
